Name,Rating,Type,Price Level,Total_user_rating,Locality,Lat,Lng,Region
The Mechanix Automotive,4.5,car_wash,2,79,Aundh,18.5660379,73.801401,R3
the soundscape - Tulsi Electronics,3.9,electronics_store,2,21,Aundh,18.5666879,73.8076335,R3
Thomas Cook,3.7,travel_agency,2,36,Aundh,18.5652843,73.8007492,R3
Tiara Beauty Clinic,4.4,beauty_salon,2,9,Aundh,18.5604467,73.8101475,R3
TOECHI KAAS FOOTWEAR INDUSTRIES PVT.LTD,2,shoe_store,2,2,Aundh,18.564124,73.802588,R3
Tommy Hilfiger Store,3.3,clothing_store,2,7,Aundh,18.5616078,73.8052211,R3
Trends Footwear,3.4,shoe_store,2,89,Aundh,18.5634766,73.8070992,R3
Tropicool Car Gadgets Private Limited,4.3,car_repair,2,21,Aundh,18.5623464,73.8090732,R3
TRUE TRAMM TRUNK,4.2,night_club,3,914,Aundh,18.553752,73.806871,R3
Unicorn,3.7,electronics_store,2,447,Aundh,18.5609982,73.8120848,R3
Vantage Tours & Travels,0,travel_agency,2,0,Aundh,18.5653461,73.812768,R3
Vibha Dresses,4.5,clothing_store,2,2,Aundh,18.5637719,73.8028525,R3
"Vintage 7, The Rare Bar",3.9,night_club,2,1166,Aundh,18.56343,73.802482,R3
Vishis Food & Coffee Shops [en],4.2,cafe,2,9,Aundh,18.5609447,73.8107235,R3
W For Woman,4.8,clothing_store,2,5,Aundh,18.5625675,73.8048548,R3
Woodland,4,shoe_store,2,84,Aundh,18.560459,73.81115,R3
Woodland,4,clothing_store,2,84,Aundh,18.560459,73.81115,R3
Woodstock,0,furniture_store,2,0,Aundh,18.5534386,73.805927,R3
Yash enterprises,5,hardware_store,2,4,Aundh,18.5642906,73.7981778,R3
Yung Spa Aundh,3.7,spa,2,67,Aundh,18.556256,73.805276,R3
The Mud House,4.4,furniture_store,2,13,Aundh,18.5556107,73.8082494,R3
Aura Thai Spa & Salon in Pune,4,lodging,2,168,Aundh,18.5601649,73.8031335,R3
Junia Car Wash Hub,5,car_wash,2,1,Aundh,18.5648191,73.7979574,R3
Omkar Hardware and Paints,4.3,hardware_store,2,6,Aundh,18.5606333,73.8026769,R3
Uppercut Collection Pvt Ltd.,0,clothing_store,2,0,Aundh,18.558007,73.8075201,R3
HUSH PUPPIES,4.2,shoe_store,2,48,Aundh,18.5622889,73.8068604,R3
REDTAPE,3.7,shoe_store,2,51,Aundh,18.561924,73.80711,R3
ZOUSH,2.1,shoe_store,2,13,Aundh,18.561851,73.807051,R3
Infinity Auto Styling,5,car_wash,2,76,Aundh ,18.5623556,73.7901624,R3
Anandvan,4.3,lodging,2,11,Aundh Gaon,18.5531321,73.8085924,R3
Vasudha Building,3.8,shopping_mall,2,20,Aundh Gaon,18.566591,73.8116764,R3
"Cartridge World, Aundh, Pune",3.9,electronics_store,2,13,Aundhgaon,18.564508,73.812851,R3
Crystal Point,4.3,jewelry_store,2,27,B Lane,18.540844,73.8874397,R5
New Janta Chapals,5,shoe_store,2,1,Balaji Nagar,18.467067,73.858177,R4
[Samsung Smart Plaza] Satnam Electrnics,4,electronics_store,2,49,Balaji Nagar,18.4625512,73.858354,R4
A One Health Club (only for ladies ),4.7,gym,2,57,Balaji Nagar,18.465518,73.857769,R4
Aishwarya Bangels,0,jewelry_store,2,0,Balaji Nagar,18.4645081,73.8606746,R4
Aishwarya Beauty Parlour,4,beauty_salon,2,1,Balaji Nagar,18.4632765,73.8620549,R4
Ajantha Palace,0,shopping_mall,2,0,Balaji Nagar,18.4659466,73.8586207,R4
Archies,3,clothing_store,2,23,Balaji Nagar,18.4682957,73.8582677,R4
Arvind Lifestyle Brands,3.9,shopping_mall,2,13,Balaji Nagar,18.4659832,73.8581771,R4
Aswad Foods,3,cafe,2,1,Balaji Nagar,18.464632,73.860284,R4
Atharv Travels,3,travel_agency,2,1,Balaji Nagar,18.469871,73.858446,R4
Atharva Computers,5,electronics_store,2,1,Balaji Nagar,18.4646234,73.8603185,R4
Baramati Shoe World,5,shoe_store,2,1,Balaji Nagar,18.4649978,73.8581981,R4
Bellezza Beauty Parlour,3.5,spa,2,4,Balaji Nagar,18.461163,73.865376,R4
Bigboss Hair Dresser,0,beauty_salon,2,0,Balaji Nagar,18.464703,73.860893,R4
Blood-Facial,0,spa,2,0,Balaji Nagar,18.4661546,73.8596868,R4
Blue Moon Beauty Parlour,4.5,beauty_salon,2,2,Balaji Nagar,18.464508,73.86056,R4
Brawn Fitness (Life Care),4.4,gym,2,118,Balaji Nagar,18.4662227,73.8584004,R4
Choudhari Super Market,0,supermarket,2,0,Balaji Nagar,18.4657783,73.8590544,R4
Classic Dryers,0,laundry,2,0,Balaji Nagar,18.467869,73.8600914,R4
Coconut Beauty Salon and Institute,5,spa,2,7,Balaji Nagar,18.4647829,73.8584004,R4
Cotton House,5,clothing_store,2,1,Balaji Nagar,18.4685338,73.8593043,R4
Diamond Hair Dresser,1,beauty_salon,2,1,Balaji Nagar,18.464632,73.860284,R4
Diamond Laundry,0,laundry,2,0,Balaji Nagar,18.462147,73.862568,R4
Foot wing (Bata),3.3,shoe_store,2,3,Balaji Nagar,18.4676386,73.8581248,R4
Foothold,5,shoe_store,2,1,Balaji Nagar,18.467731,73.858025,R4
Gayatri Silk and Sarees,4.8,shopping_mall,2,24,Balaji Nagar,18.467212,73.859872,R4
Govind Jewellers,0,jewelry_store,2,0,Balaji Nagar,18.4664567,73.8605219,R4
Hayramb Drycleaners,3,laundry,2,1,Balaji Nagar,18.4599155,73.8642307,R4
Idea Services,0,shopping_mall,2,0,Balaji Nagar,18.4615289,73.8581674,R4
Jai Ganesh Cyber Cafe Balaji Nagar,0,cafe,2,0,Balaji Nagar,18.4649334,73.861048,R4
Jai Ganesh Solutions,0,electronics_store,2,0,Balaji Nagar,18.4736922,73.8565115,R4
Jyoti Pearl,0,jewelry_store,2,0,Balaji Nagar,18.466602,73.86,R4
K. K. Market Katta,3.7,shopping_mall,2,2422,Balaji Nagar,18.4688302,73.8601288,R4
Kamala Jewellers,4.4,jewelry_store,2,5,Balaji Nagar,18.4660018,73.8596725,R4
karan auto wash center,4.2,car_wash,2,21,Balaji Nagar,18.4691333,73.8579632,R4
Karishma,3.6,shopping_mall,2,56,Balaji Nagar,18.4659948,73.8582235,R4
King Of Power X cell,1,car_repair,2,1,Balaji nagar,18.4722755,73.8627376,R4
Krishna dry cleaners,3,laundry,2,1,Balaji Nagar,18.4645367,73.8582975,R4
Krushnai Drycleaners,4.3,laundry,2,3,Balaji Nagar,18.46473,73.858175,R4
Lalit Abhushan,0,jewelry_store,2,0,Balaji Nagar,18.4657636,73.8590955,R4
Look-Wel Beauty Parlour,1,spa,2,1,Balaji Nagar,18.4661546,73.8596868,R4
Mahadev Emitation Jwelery,0,jewelry_store,2,0,Balaji Nagar,18.4661774,73.8595179,R4
Maharashtra Foot Wear Shop,0,shoe_store,2,0,Balaji Nagar,18.461456,73.865125,R4
Majestic Sales,5,electronics_store,2,2,Balaji Nagar,18.4625277,73.8578824,R4
Mr. Dhobi M/s Aditya laundry services,4.4,laundry,2,14,Balaji Nagar,18.465511,73.858322,R4
Neha Enterprises,3,hardware_store,2,1,Balaji Nagar,18.4646234,73.8603185,R4
Nifadkar Jewellers,0,jewelry_store,2,0,Balaji Nagar,18.464632,73.860284,R4
Om Dry Cleaners,5,laundry,2,1,Balaji Nagar,18.4680065,73.8588192,R4
Om Drycleaners,4,laundry,2,1,Balaji Nagar,18.461135,73.862475,R4
Ovi Ladies Shopee,0,shopping_mall,2,0,Balaji Nagar,18.4649915,73.8602602,R4
Panchami Super Market & Oil Depo,5,supermarket,2,2,Balaji Nagar,18.4648808,73.8582821,R4
Parmar Digital,4.3,shopping_mall,2,4,Balaji Nagar,18.464261,73.858128,R4
Parmar Digital,4.3,shopping_mall,2,4,Balaji Nagar,18.464261,73.858128,R4
Pawan Hardware & Kitchen Trolley,0,hardware_store,2,0,Balaji Nagar,18.468578,73.859919,R4
Perfect Auto Services,5,car_repair,2,1,Balaji Nagar,18.46725,73.858935,R4
Perfect Publication & Distributor,0,book_store,2,0,Balaji Nagar,18.467251,73.859024,R4
Prathamesh Enterprises,4.5,clothing_store,2,2,Balaji Nagar,18.4671979,73.8595277,R4
Pratiniya Hardware & Electricals,0,hardware_store,2,0,Balaji Nagar,18.463854,73.861458,R4
Pyal Ladies Beauty Parler,4,beauty_salon,2,1,Balaji Nagar,18.4644493,73.8612054,R4
Rainbow Associates,0,car_repair,2,0,Balaji Nagar,18.4683209,73.8585416,R4
Rajmudra Dry cleaner's & Washers.,4.8,laundry,2,4,Balaji Nagar,18.4626098,73.8612369,R4
Ramesh Dyeing,3.8,clothing_store,2,305,Balaji Nagar,18.4656196,73.8583605,R4
Rauat Laundry,5,laundry,2,1,Balaji Nagar,18.466863,73.860541,R4
Rukhmani footwear,0,shoe_store,2,0,Balaji Nagar,18.464994,73.8611259,R4
SACHIN HAIR DRASSERS,1,beauty_salon,2,1,Balaji Nagar,18.464632,73.860284,R4
Sachin Hair Dresser,0,beauty_salon,2,0,Balaji Nagar,18.46483,73.8612718,R4
Sadguru Drycleaners,0,laundry,2,0,Balaji Nagar,18.468073,73.86068,R4
Sai Cafe Katta,4.4,cafe,1,222,Balaji Nagar,18.4659528,73.8581817,R4
SAI FOOTWARE,0,shoe_store,2,0,Balaji Nagar,18.469871,73.858446,R4
Salon Apple Unisex Balaji nagar,4.5,spa,2,144,Balaji Nagar,18.4629635,73.8584446,R4
Sant Krupa Dry Cleaners,0,laundry,2,0,Balaji Nagar,18.46416,73.861467,R4
Sarda Fashions,3.8,shopping_mall,2,25,Balaji Nagar,18.4696061,73.8605234,R4
Shashikant Zagade,3.7,aquarium,2,13,Balaji Nagar,18.460401,73.861537,R4
Shiva Dry Cleaners,0,laundry,2,0,Balaji Nagar,18.464508,73.861421,R4
Shree Chamunda Footwear,0,shoe_store,2,0,Balaji Nagar,18.4686446,73.860029,R4
Shree Gurukrupa Travels,4,travel_agency,2,1,Balaji Nagar,18.46172,73.862499,R4
Shree Lucky Bakery,3.5,cafe,2,4,Balaji Nagar,18.4635738,73.8610635,R4
Shree Sadhguru Krupa Drycleaners,0,laundry,2,0,Balaji Nagar,18.463157,73.862223,R4
Shree Swamy Samardh Laundry,0,laundry,2,0,Balaji Nagar,18.464289,73.861421,R4
Shreenath Drycleaners,4,laundry,2,1,Balaji Nagar,18.467474,73.860181,R4
Shri Mahalakshmi Noveltys,3.7,shopping_mall,2,3,Balaji Nagar,18.464801,73.8604027,R4
Shri yash Diamond,0,jewelry_store,2,0,Balaji Nagar,18.464922,73.861097,R4
Siddhi Vinayak Drycleaning & Washing,0,laundry,2,0,Balaji Nagar,18.464138,73.859119,R4
Sonali Bangles,0,jewelry_store,2,0,Balaji Nagar,18.464632,73.860284,R4
Sudarshan College,0,university,2,0,Balaji Nagar,18.4684219,73.8584958,R4
Suman Enterprises,0,clothing_store,2,0,Balaji Nagar,18.464604,73.861157,R4
Suraj Jeweller's,0,jewelry_store,2,0,Balaji Nagar,18.464632,73.860284,R4
Swami Sports Wear,5,clothing_store,2,13,Balaji Nagar,18.464779,73.860462,R4
Swamini General Store And Beauty Parlour,4,beauty_salon,2,1,Balaji Nagar,18.464765,73.861057,R4
Swarnasparsh Gems & Jwellery Pvt. Ltd,5,jewelry_store,2,1,Balaji Nagar,18.465283,73.859769,R4
Swastik Jewellers,0,jewelry_store,2,0,Balaji Nagar,18.4659727,73.8594742,R4
TechGurukul,0,university,2,0,Balaji Nagar,18.4696646,73.8605207,R4
Tirumala hair Dresser,3.8,beauty_salon,2,5,Balaji Nagar,18.463337,73.862182,R4
VAISHNAVI COMPUTERS,0,electronics_store,2,0,Balaji Nagar,18.4666887,73.8585842,R4
walkers retail outlet,0,shoe_store,2,0,Balaji Nagar,18.4647611,73.8576652,R4
Hair Cutting Salloon,3,beauty_salon,2,1,Balaji Nagar,18.4646881,73.8612359,R4
Subham Plaza,0,shopping_mall,2,0,Balaji Nagar ,18.4629797,73.8577396,R4
TrueVisitor,5,electronics_store,2,17,Balajinagar,18.466483,73.857698,R4
Shri Khanderai Pratishthans College Of Education,4,university,2,1,Balewadi,18.5765956,73.7786038,R3
AATOS FOOTWEAR & MARKETING,5,shoe_store,2,2,Balewadi,18.5654818,73.782497,R3
Best Modular Kitchen Manufacturers - KITCHEN DZIRE - Design & Dealers In Pune,4.8,furniture_store,2,6,Balewadi,18.5738815,73.7766364,R3
Biking Superstore,4.5,car_repair,2,103,Balewadi,18.575819,73.763572,R3
BOONGG.COM - Bike On Rent Pune | Bike Rentals,3.6,car_repair,2,172,Balewadi,18.5748987,73.7808017,R3
Boulevard,3.9,cafe,2,220,Balewadi,18.5705344,73.763959,R3
Clever Brain,3.7,electronics_store,2,16,Balewadi,18.5818339,73.7724731,R3
Core Fitness Club-BALEWADI,3.9,gym,2,394,Balewadi,18.5741278,73.7765709,R3
Fish and Chicken Culture (F&CC),0,pet_store,2,0,Balewadi,18.5619286,73.791101,R3
GRAVITY,4.8,shopping_mall,2,4,Balewadi,18.5788757,73.7646188,R3
Healthy Paws Pet Clinic and Pet Shop,5,pet_store,2,77,Balewadi,18.5768371,73.7759379,R3
Kausar Aftab - Makeup Artist,0,shopping_mall,2,0,Balewadi,18.5794965,73.768122,R3
KAYA UNISEX FAMILY BEAUTY PARLOUR,3.3,beauty_salon,2,223,Balewadi,18.5739675,73.7766853,R3
Kitchen Dzire,4.2,furniture_store,2,5,Balewadi,18.5738593,73.777096,R3
Laxmimata Service & Washing Center,0,car_wash,2,0,Balewadi,18.574525,73.779042,R3
Malhar Washung Center,0,car_wash,2,0,Balewadi,18.5739384,73.7808973,R3
Masquto net and bird net services pune,4.1,pet_store,2,7,Balewadi,18.5777692,73.7755438,R3
Mint Music,4.9,electronics_store,2,32,Balewadi,18.5817549,73.7701914,R3
New Innings Jewellers,4.2,jewelry_store,2,24,Balewadi,18.5739581,73.7728246,R3
OYO 10221 Hotel E Serai Pune,3.9,lodging,2,210,Balewadi,18.5691597,73.7805808,R3
OYO 72397 Royal Garden,0,lodging,2,0,Balewadi,18.5770095,73.7763673,R3
PetPedia Private Limited,4,pet_store,2,9,Balewadi,18.5687488,73.7779646,R3
"Shri Khanderai Pratishthan's Shri Mahatoba Tukaram Balwadkar Jr. College of Art,Commerce & Science",3.8,university,2,9,Balewadi,18.5764332,73.7756611,R3
STUDIO11 Salon & Spa Balewadi,4.4,beauty_salon,2,646,Balewadi,18.5717414,73.7811687,R3
The Chocolate Cafe,4.1,cafe,3,279,Balewadi,18.5741414,73.7767204,R3
The Orchid Hotel Pune,4.1,lodging,2,12913,Balewadi,18.5707038,73.764086,R3
Jai Narayan Engineering - Pvc Pipe Printing Machines | Socketing (Belling) MachinesManufacturers,4,shopping_mall,2,2,Balewadi,18.5751295,73.7700396,R3
Trisha Jewels,4.3,jewelry_store,2,3,Balewadi,18.5739581,73.7728246,R3
THE 96K Auto Care,5,car_wash,2,57,Balewadi Gaon,18.5741511,73.7808755,R3
Kasturi Lifestyle Pvt. Ltd.,4.2,jewelry_store,2,143,Balewadi High Street,18.5680167,73.7751349,R3
Aimtec Point Baner MSCIT Center,4.9,university,2,9,Balewadi Phata,18.5643136,73.7814567,R3
Firstcry.com Store Pune Baner,3.5,clothing_store,2,219,Balewadi Phata,18.5637236,73.7820316,R3
Om Electricals And Suppliers,5,hardware_store,2,2,Balewadi Phata,18.5624664,73.7836769,R3
SANGAM HARDWARE AND ELECTRICAL BANER,0,hardware_store,2,0,Balewadi Phata,18.5626427,73.7826196,R3
Reliable Auto Services (Shree Guru Auto),4.8,car_wash,2,23,Balewadi Road,18.5794728,73.7678111,R3
TULSI PLY AND HARDWARE BANER,5,hardware_store,2,4,Baner,18.5613246,73.7855872,R3
Platinum Fresh,0,pet_store,2,0,Baner,18.5613719,73.7843879,R3
kulkarni house,5,lodging,2,2,Baner,18.566439,73.773531,R3
Suchdhan Kennel pune,3,pet_store,2,4,Baner,18.5481613,73.7741409,R3
24 Shhots Baner,4.1,night_club,2,294,Baner,18.5593719,73.792468,R3
45 West Sports Bar And Lounge,4,night_club,2,847,Baner,18.5522943,73.7928721,R3
A complete Pet shop,0,pet_store,2,0,Baner,18.5704052,73.7741392,R3
Aaigi Super market,4,supermarket,2,2,Baner,18.5508648,73.7916752,R3
Aaiji Super Market,0,supermarket,2,0,Baner,18.5603253,73.7859573,R3
AAKIYO Rooms,3.7,lodging,2,34,Baner,18.5628679,73.7753331,R3
Adaa,3.5,clothing_store,2,23,Baner,18.5598431,73.788723,R3
adidas,3.9,shoe_store,2,456,Baner,18.5567173,73.7939691,R3
Ady's Mart,4.2,supermarket,2,130,Baner,18.5597733,73.7815198,R3
Akshay Mini Market,5,supermarket,2,1,Baner,18.5606948,73.787396,R3
Amara Nail Spa,4.4,beauty_salon,2,101,Baner,18.5617522,73.7850888,R3
Angsang- Boutique & Gems,3.7,clothing_store,2,12,Baner,18.5592113,73.7923039,R3
Anil Jewellers,3.8,jewelry_store,2,28,Baner,18.561481,73.784948,R3
Aquatic Biozone Baner,3.9,pet_store,2,96,Baner,18.5616014,73.7916674,R3
Aran Kitchen World,1.7,furniture_store,2,3,Baner,18.5544983,73.8016653,R3
Arihant Stayinpg,3.7,lodging,2,48,Baner,18.564234,73.7704381,R3
ARSU KITCHEN FURNITURE BANER,0,furniture_store,2,0,baner,18.563982,73.774005,R3
Arth Thai Spa & Salon,4.9,spa,2,33,Baner,18.5545898,73.7984555,R3
ARTH THAI SPA | BANER,0,spa,2,0,Baner,18.5547547,73.7983895,R3
Asian School of Cyber Laws,4,university,2,24,Baner,18.5527048,73.7711343,R3
Atithi Guest House,3.7,lodging,2,163,Baner,18.5591588,73.7816438,R3
Audi Service Centre,4.4,car_wash,2,56,Baner,18.5481126,73.7729396,R3
Autologue Designs,4.3,car_repair,2,6,Baner,18.5642382,73.7769432,R3
AutOz ViLLe Car Detailing Studio. Ceramic Coating Specialist,4.6,car_wash,2,108,Baner,18.563294,73.78866,R3
Ayudh Sports LLP,4,clothing_store,2,270,Baner,18.5640103,73.7787918,R3
Bani Thani,0,jewelry_store,2,0,Baner,18.561129,73.786542,R3
BELLA SALON,4.2,beauty_salon,2,60,Baner,18.5619286,73.7835929,R3
Benetton Outlet,0,clothing_store,2,0,Baner,18.5544675,73.8009396,R3
Bliss Thai Spa Baner,3.9,spa,2,45,Baner,18.556507,73.7946844,R3
Blossom beauty salon and spa,4.4,beauty_salon,2,100,Baner,18.55971,73.780758,R3
BODY BASICS,3,night_club,2,19,Baner,18.564417,73.775071,R3
Buzz Laundry Service,4,laundry,2,6,Baner,18.5586965,73.7812164,R3
Caf̩ Coffee Day,3.8,cafe,2,878,Baner,18.5585473,73.7916634,R3
Caf̩ Coffee Day - Baner Road,4,cafe,2,1603,Baner,18.5644444,73.7791667,R3
Camshot Studio,3.5,electronics_store,2,17,Baner,18.5571946,73.7973064,R3
Car and bike washing services,0,car_wash,2,0,Baner,18.5518429,73.7975126,R3
CAR WASHING POINT,4.7,car_wash,2,3,Baner,18.564363,73.797407,R3
CarzSpa - Ceramic Coating For Car | Paint Protection Film,4.7,car_wash,2,97,Baner,18.5664891,73.7728935,R3
Chandan Footwear,1,shoe_store,2,1,Baner,18.5616,73.786742,R3
Cherry Holidays,4.2,travel_agency,2,14,Baner,18.5718809,73.7812509,R3
Concorde Travel and Hospitality Management,0,travel_agency,2,0,Baner,18.5582803,73.7741268,R3
Cotton Village,3.8,clothing_store,2,46,Baner,18.5597376,73.7898683,R3
Cottonking,4,clothing_store,2,79,Baner,18.5582735,73.7929968,R3
DAccess Security Systems Pvt. Ltd.,1,night_club,2,1,Baner,18.5338473,73.8036752,R3
Dipatma Yoga,5,gym,2,1,Baner,18.5585356,73.7945135,R3
Divyayog,2,gym,2,0,Baner,18.5614444,73.7835429,R3
Dr Daga's Health Care & Research Centre Pvt Ltd,3.2,spa,2,6,Baner,18.5544648,73.8017067,R3
Dream,0,clothing_store,2,0,Baner,18.5572563,73.793266,R3
Durga Cafe,4,cafe,1,2,Baner,18.5523852,73.7938957,R3
Ease India Travel - Travel Company,5,travel_agency,2,21,Baner,18.5521135,73.7777824,R3
Eden Aisle Spa - Baner,4.5,spa,2,261,Baner,18.56355,73.7823,R3
Eden House Corporate Service Apartment,4.6,lodging,2,9,Baner,18.5675254,73.7723874,R3
Eforia,3.8,beauty_salon,2,37,Baner,18.5594505,73.7809403,R3
ELLE Salon - Pune,3.2,beauty_salon,2,15,Baner,18.563628,73.777158,R3
Eluceo Fashion (Online Jewelry Store),4.7,jewelry_store,2,19,Baner,18.5483805,73.7924701,R3
Energy24x7,4.4,gym,2,7,Baner,18.5568855,73.7957636,R3
"Enlit Kids/ Books, Toys, Outdoor play equipments, School Suppliers",4.7,book_store,2,18,Baner,18.5523154,73.7930752,R3
Ergo Systems,4.2,furniture_store,2,14,Baner,18.5626548,73.7769733,R3
Eskobar,4.4,night_club,2,77,Baner,18.5682367,73.7765874,R3
Eva Hair & Beauty Salon,2.6,beauty_salon,2,11,Baner,18.5579828,73.7753505,R3
FabHotel Atithi Service Apartment,3.6,lodging,2,161,Baner,18.5686159,73.7693609,R3
FabHotel Sumati Guest House - 100% Safe Place to Stay,4,lodging,2,222,Baner,18.5664167,73.772313,R3
FASHION CENTRAL,3.3,clothing_store,2,3,Baner,18.562158,73.784005,R3
Finora Car Care- Ceramic Coating & Smart Repair,4.6,car_wash,2,131,Baner,18.5582067,73.7758379,R3
"Fish, Chicken N Meat Culture (F&CC)",5,pet_store,2,1,Baner,18.5631481,73.7886767,R3
Four Fountains De-Stress Spa - Baner,3.8,spa,2,32,Baner,18.561927,73.7848471,R3
Fuel car spa | car washing center,4.4,car_wash,2,16,Baner,18.5526894,73.8036468,R3
Furtados School of Music,4.1,electronics_store,2,240,Baner,18.5585613,73.7916121,R3
Ganesh Footwear,4,shoe_store,2,2,Baner,18.5608534,73.7876014,R3
Gma Guest House Service,4.6,lodging,2,8,Baner,18.5702861,73.7835038,R3
Golden Empire,3.9,shopping_mall,2,128,Baner,18.5657157,73.7716819,R3
Good Year wheel care,2.5,car_repair,2,2,Baner,18.5648776,73.7856492,R3
Gray Spark Audio,4.7,electronics_store,2,328,Baner,18.5629495,73.7832223,R3
GREENWORLD,3.4,furniture_store,2,5,Baner,18.562158,73.784005,R3
Gypsy Travels Organiser,1,travel_agency,2,1,Baner,18.5601154,73.7871306,R3
H&A,0,clothing_store,2,0,Baner,18.557711,73.7928065,R3
Habibs Hair and Beauty Baner - Premium Salon in Pune,4.4,spa,2,194,Baner,18.55888,73.7911097,R3
Hanuman Hardware & Paints,0,hardware_store,2,0,Baner,18.5643168,73.7811064,R3
Health & Wellness Club,2,gym,2,0,Baner,18.5640504,73.7812129,R3
Hemal Crystal,5,jewelry_store,2,9,Baner,18.5571488,73.7934357,R3
Heritage Furniture Store,0,furniture_store,2,0,Baner,18.561158,73.7879377,R3
HNI India,4,furniture_store,2,7,Baner,18.5589376,73.798386,R3
Hotel Kshitij - An Apartment Hotel,4.3,lodging,2,267,Baner,18.555686,73.771329,R3
I.T.Solutions (nx),3,electronics_store,2,2,Baner,18.5553532,73.7962325,R3
Ice N Fire Skylounge Rooftop Restaurant and Lounge,3.9,night_club,2,628,Baner,18.555627,73.771366,R3
Incognito Restaurant Bar & Cafe,4.3,cafe,3,2524,Baner,18.569966,73.774343,R3
Innovative Redifining Interiors Furniture Store,4.3,furniture_store,2,118,Baner,18.5644143,73.7794959,R3
Inspiron Business Solutions,0,university,2,0,Baner,18.5635628,73.781755,R3
IT SQUARE,4.2,electronics_store,2,118,Baner,18.5649683,73.7826662,R3
IT SYSTEM,0,electronics_store,2,0,Baner,18.5638381,73.7724123,R3
Jaishri Foot Wear,0,shoe_store,2,0,Baner,18.5640058,73.7809103,R3
Jawed Habib Hair & Beauty Limited,3.6,beauty_salon,2,247,Baner,18.5523915,73.8032449,R3
Jawed Habib Hair & Beauty Salon,3.8,beauty_salon,2,267,Baner,18.5666327,73.7704257,R3
JazzUP SALON- Baner,4,beauty_salon,2,248,Baner,18.5618396,73.7848729,R3
Just4Her.in,2,clothing_store,2,1,Baner,18.564832,73.778413,R3
JustDeals.in,0,clothing_store,2,0,Baner,18.5638399,73.7817449,R3
Kalmalkar Bike Car Washing Centre,3.8,car_wash,2,27,Baner,18.5646948,73.78702,R3
Kamlesh Jewelers,2.9,jewelry_store,2,8,Baner,18.5584004,73.7919421,R3
Kartik Adagale,0,pet_store,2,0,Baner,18.5617184,73.7860069,R3
Kashmira's Boutique,4,clothing_store,2,1,Baner,18.560974,73.7873508,R3
Kayakalph,4,spa,2,10,Baner,18.5635367,73.7824241,R3
Kazaru,4.4,jewelry_store,2,26,Baner,18.5572836,73.7932096,R3
Kesari Tours,3.8,travel_agency,2,27,Baner,18.5597805,73.7888822,R3
Kian Casa,4.9,night_club,2,12,Baner,18.5527423,73.7981367,R3
Kirana Stop,3,shopping_mall,2,2,Baner,18.5488633,73.7675208,R3
Kodak Color Lab,3.9,electronics_store,2,54,Baner,18.557712,73.7936318,R3
"Kohinoor Electronics, Pune Baner Road",4.1,electronics_store,2,300,Baner,18.554527,73.7984916,R3
Koldcorp Logistics India Pvt Ltd,0,lodging,2,0,Baner,18.5567582,73.7784372,R3
KOLORS,3.2,clothing_store,2,13,Baner,18.5546334,73.8004898,R3
Kreiva'z by manasee Unisex Salon,3.9,beauty_salon,2,22,Baner,18.564374,73.78006,R3
Latest Fashion,3,shoe_store,2,1,Baner,18.5641961,73.7761926,R3
Laxmi Drycleaners,0,laundry,2,0,Baner,18.559661,73.789356,R3
Laxmi Mata Radhi Depo,4.5,book_store,2,2,Baner,18.573194,73.780948,R3
LETEST SHOES AND READYMADES,1,shoe_store,2,1,Baner,18.559013,73.778361,R3
LG SHOPPE (Shreeyash Electronics),3.8,electronics_store,2,73,Baner,18.5643584,73.7799809,R3
Lotto,3.2,shoe_store,2,12,Baner,18.5597722,73.7799257,R3
Lure Nails Pune,4.4,beauty_salon,2,5,Baner,18.5523286,73.7939059,R3
Magic Cleaners,4.9,laundry,2,7,Baner,18.5469486,73.8030541,R3
Magnolia Business Center,4,shopping_mall,2,1,Baner,18.5484507,73.7939314,R3
Mahalaxmi Super Market,3,supermarket,2,1,Baner,18.5601154,73.7871306,R3
